Run,Event,Type1,E1,px1,py1,pz1,pt1,eta1,phi1,Q1,Type2,E2,px2,py2,pz2,pt2,eta2,phi2,Q2,M
172411,451364030,G,33.675,-2.7698,13.8282,-30.5795,14.1596,-1.51643,1.76824,1,G,52.9374,18.7449,-46.2364,17.6969,50.7223,0.343503,-1.18543,-1,77.6547
172411,451108841,G,175.598,11.4985,34.4282,-171.806,36.6049,-2.25876,1.24838,1,G,85.2188,-13.859,-39.3263,-74.321,41.6942,-1.34211,-1.90961,-1,86.1256
172411,451207921,G,84.1745,-29.0815,36.9124,69.8361,46.7985,1.18706,2.23811,1,G,111.622,22.5512,-35.8154,103.287,42.4987,1.62495,-1.00878,-1,91.219
172411,450897314,G,92.3204,-48.566,1.52135,-78.4988,48.4627,-1.25716,3.11024,-1,G,14.476,13.468,-4.88015,2.08364,14.7186,0.144497,-0.348045,1,65.7498
172411,451179730,G,89.6678,-8.04647,39.5982,-80.0471,40.423,-1.43506,1.77127,1,G,36.2501,5.64342,-35.6106,-3.75458,36.1671,-0.103921,-1.41358,-1,93.8665
172411,451277850,G,52.8986,18.4334,-11.8107,-48.1556,21.9924,-1.52963,-0.569666,-1,G,66.7253,-26.2072,18.8725,58.3889,32.2662,1.35437,2.51749,1,118.722
172411,451443922,G,59.8455,27.0427,35.2118,40.1285,44.448,0.811718,0.915889,-1,G,49.5119,-26.9119,-40.3973,9.75827,48.5135,0.199769,-2.15846,1,97.1773
172411,450513288,G,28.7256,5.03454,15.571,-23.6081,16.375,-1.16241,1.25807,1,G,71.8592,10.6535,-63.7649,31.3733,64.642,0.468142,-1.40525,-1,86.5346
172411,451528281,G,70.5796,-30.5594,-23.4693,59.1336,38.5435,1.21383,-2.48667,-1,G,41.2776,25.9913,31.457,6.22456,40.7597,0.15193,0.880262,1,90.3088
172411,450571652,G,75.485,23.318,-20.3011,68.8629,31.0613,1.54086,-0.71641,1,G,33.1474,-22.1703,23.4161,-7.67498,32.2469,-0.235813,2.32888,-1,89.6996
172411,450562156,G,102.976,8.28897,-40.8788,94.1505,41.5566,1.55328,-1.37074,-1,G,42.757,-13.4143,33.7232,22.6042,36.2684,0.588266,1.94939,1,86.7702
172411,450424379,G,71.3676,11.4948,34.7754,61.2525,36.7088,1.28674,1.25154,1,G,45.9311,-19.8441,-40.5623,8.40008,45.214,0.184996,-2.02577,-1,93.8312
172411,450539955,G,75.4042,-7.21326,14.3016,-73.6832,15.9834,-2.2308,2.03805,1,G,29.6912,4.76118,-13.6375,25.9404,14.4726,1.34832,-1.23487,-1,93.5907
172411,451814356,G,118.397,41.6994,1.59175,110.8,41.7589,1.70336,0.0381894,-1,G,114.999,-50.3273,0.584156,103.4,50.3845,1.46776,3.13,1,92.2669
172411,451794564,G,47.6954,28.6143,-4.91514,-37.8404,29.0617,-1.0805,-0.170119,-1,G,43.0642,-18.7695,4.05089,38.5462,19.2694,1.44699,2.92893,1,90.2171
172411,452055012,G,92.6719,39.8889,-83.305,7.56459,92.5049,0.0818745,-1.12424,1,G,24.7798,3.69516,23.9501,-5.1734,24.2726,-0.211952,1.41773,-1,91.4692
172411,451587447,G,41.1892,9.40133,-17.7043,-35.982,20.1538,-1.34777,-1.08247,-1,G,47.547,-12.1821,20.8996,40.933,24.1767,1.29682,2.09854,1,88.4967
172411,452910144,G,80.0962,34.0906,9.87901,71.8027,35.3443,1.45393,0.282094,1,G,39.0829,-33.7248,0.195539,19.7499,33.6228,0.556401,3.13575,-1,75.6317
172411,451585193,G,90.3261,-20.9081,31.5677,-82.0068,37.8561,-1.5154,2.15576,1,G,24.1126,12.0705,-9.13112,18.7705,15.0791,1.04186,-0.647742,-1,92.2815
172411,451869956,G,83.7214,6.25712,-15.0754,-82.1148,16.3589,-2.31841,-1.17741,1,G,27.967,-6.67021,16.9901,21.1892,18.2707,0.990785,1.94492,-1,93.587
172411,452091651,G,120.29,-34.454,-6.56075,-115.063,34.7075,-1.90366,-2.95333,1,G,47.0645,39.3256,0.616388,-25.849,39.3972,-0.617297,0.0156816,-1,89.9566
172411,452511523,G,108.592,-1.45024,-35.236,-102.706,35.6044,-1.79059,-1.61209,1,G,38.87,2.38396,36.6341,-12.7719,36.5913,-0.341246,1.50578,-1,91.6901
172411,452719963,G,134.304,2.41364,44.4114,-126.725,44.6186,-1.76961,1.51657,-1,G,107.1,-9.27889,-46.2982,-96.1291,47.0775,-1.45962,-1.76858,1,92.526
172411,452468859,G,51.0076,8.03983,41.173,29.0157,41.9065,0.645801,1.37798,1,G,55.3427,-19.6078,-42.668,29.288,47.0961,0.589106,-2.00156,-1,88.1761
172411,453386894,G,160.491,37.1673,21.6093,-154.625,42.9179,-1.99188,0.526587,-1,G,58.2448,-44.8842,-4.8464,-36.8017,45.2104,-0.744425,-3.03407,1,104.214
172411,453976739,G,94.445,12.0677,37.3021,85.9231,39.2299,1.52628,1.25789,-1,G,172.689,-0.477342,-47.7928,165.943,47.44,1.95798,-1.58069,1,87.6336
172411,453864263,G,42.0208,26.8857,-22.0317,23.6114,34.7583,0.635623,-0.68649,-1,G,53.5151,-5.69044,47.2211,-24.5284,47.5964,-0.495218,1.69072,1,89.6801
172411,453370666,G,77.847,-28.4378,26.5388,-67.4324,39.1935,-1.31774,2.39069,1,G,97.1773,43.0701,-18.1679,-85.1957,46.9127,-1.36135,-0.39914,-1,83.988
172411,454023210,G,74.8719,15.1956,-9.90082,72.642,18.2748,2.09607,-0.577646,1,G,30.812,-19.2114,11.7185,-21.0468,22.5005,-0.834905,2.59389,-1,92.1282
172411,454284622,G,39.5735,-11.2525,-14.6625,-34.992,18.4488,-1.39498,-2.22531,1,G,49.1018,20.2156,22.2346,38.832,29.9159,1.07366,0.832916,-1,87.8116
172411,453442658,G,33.5853,-8.0389,-10.4169,-30.9002,13.2301,-1.58988,-2.22832,1,G,48.3746,7.18873,16.9831,44.7213,18.3135,1.61889,1.17012,-1,80.5144
172411,453438168,G,104.395,29.7192,-41.5097,-91.0604,50.9029,-1.3426,-0.949463,-1,G,88.9012,-25.9938,37.3655,-76.3646,45.6287,-1.28949,2.17857,1,96.4426
172411,454122364,G,75.1669,22.4221,45.4672,55.4981,49.5792,0.946687,1.11273,1,G,30.6629,-16.3205,-24.2993,-9.13148,29.3104,-0.307117,-2.16223,-1,92.5461
172411,454479884,G,62.7809,15.7623,23.0811,-56.2161,27.9257,-1.4487,0.971586,1,G,232.306,-112.445,95.5141,-179.441,148.12,-1.02632,2.43743,-1,90.1633
172411,453742188,G,68.8609,-16.1601,38.2992,-54.8983,41.5626,-1.091,1.97008,-1,G,26.8903,-0.569843,-9.68244,25.0799,9.67593,1.67875,-1.62941,1,84.7368
172411,453561764,G,45.9462,-45.8296,2.8734,1.55961,45.9209,0.0340034,3.07898,1,G,45.9216,42.7651,-9.64447,13.6717,43.8462,0.307071,-0.221823,-1,90.291
172411,453836365,G,67.7228,45.7513,-7.04974,-49.4317,46.258,-0.928592,-0.152879,1,G,62.1494,-43.5761,1.36267,-44.2923,43.737,-0.892622,3.11035,-1,89.697
172411,454609026,G,71.4087,32.2697,26.1253,-58.0975,41.5121,-1.13761,0.680571,1,G,136.544,-40.2473,-25.6866,-127.924,47.66,-1.71175,-2.57356,-1,92.6088
172411,455492738,G,53.0585,20.7692,22.3851,-43.3905,30.4881,-1.15006,0.822785,-1,G,40.5879,-10.5638,-21.1682,32.98,25.3791,1.13427,-2.03421,1,92.4967
172411,454607889,G,85.4304,-34.4093,-18.2833,76.0267,39.3892,1.42159,-2.65327,1,G,93.7504,30.4013,21.065,86.1461,36.8642,1.58175,0.605905,-1,76.039
172411,455685801,G,25.2207,-8.86176,11.4889,-20.6288,14.618,-1.15056,2.2277,1,G,54.4023,32.6937,-14.4682,41.0048,36.0467,0.981543,-0.416579,-1,73.1287
172411,455788685,G,38.7097,-27.3132,-19.3554,19.4367,33.5894,0.552111,-2.52503,-1,G,57.706,25.826,32.7263,39.8995,41.6831,0.850681,0.902707,1,74.7944
172411,455585059,G,72.8429,-13.17,-27.7819,66.0363,30.8582,1.50775,-2.01354,1,G,49.3708,44.7033,-14.7427,-14.8909,47.1585,-0.311383,-0.318525,-1,97.5585
172411,454750203,G,96.1948,6.38245,-32.2689,90.3959,33.0612,1.73566,-1.37543,-1,G,58.0771,1.54329,46.8422,34.2982,46.9641,0.678648,1.53784,1,89.3085
172411,455441291,G,84.3505,32.8232,-38.5703,-67.4535,50.7143,-1.09773,-0.865705,-1,G,31.5106,-27.0276,16.1778,-0.833014,31.4981,-0.0264499,2.60224,1,90.6959
172411,455808771,G,140.367,9.29601,-42.3193,-133.512,43.56,-1.84389,-1.35464,1,G,255.316,-22.856,44.7397,-250.324,50.5629,-2.30905,2.04316,-1,95.1042
172411,455467365,G,106.716,39.1758,-4.33406,99.1699,39.5382,1.65336,-0.110154,-1,G,107.417,-45.0276,-27.0147,93.7082,52.4345,1.34284,-2.60121,1,87.3728
172411,455791281,G,83.8247,-16.9946,0.115129,-82.0837,16.9947,-2.27854,3.13482,1,G,19.2115,7.85085,-14.0054,10.5492,16.0567,0.617076,-1.05992,-1,72.2684
173430,179324869,G,51.9845,-11.0118,2.77275,50.7289,11.2355,2.20215,2.89534,1,G,53.3311,-51.862,12.1617,-2.57262,53.4279,-0.0483429,2.91128,-1,67.7952
173430,180087858,G,35.2544,-14.7479,10.5588,-30.2303,18.129,-1.28371,2.52026,1,G,72.2214,68.5283,-19.6131,11.6241,70.9277,0.162368,-0.278789,-1,90.7224
173430,179989682,G,75.4467,23.1759,32.1414,-64.2028,39.792,-1.25957,0.946031,1,G,30.9097,-21.3208,-14.8356,16.755,25.9751,0.607089,-2.53367,-1,93.5813
173430,179304577,G,40.8159,-19.5792,12.9185,-33.4019,23.3337,-1.15152,2.55835,1,G,50.101,32.1184,-15.4491,35.2113,35.7683,0.872869,-0.448337,-1,89.9943
173430,179764746,G,62.6618,27.3942,50.894,24.2043,57.8928,0.407393,1.07703,-1,G,39.5391,-1.74918,-33.1884,21.4197,33.0838,0.606627,-1.62339,1,85.9786
173430,180552920,G,44.6419,-1.42507,41.656,15.9886,41.6138,0.374758,1.60502,1,G,48.3211,-3.7174,-41.9685,23.6588,42.1746,0.535566,-1.65914,-1,83.9265
173430,179570140,G,42.9453,-12.1531,-34.2668,22.8554,36.4722,0.593209,-1.91159,-1,G,47.0208,14.9358,38.6999,-22.1402,41.4991,-0.51114,1.20246,1,89.8109
173430,180006315,G,96.8905,31.9975,-8.10674,91.0945,32.9026,1.73965,-0.248095,1,G,69.2769,-43.0673,29.4625,45.568,51.9913,0.788901,2.54159,-1,91.4132
173430,180016959,G,30.8665,-30.494,-4.44845,-1.74732,30.3215,-0.0567066,-2.99661,1,G,47.6373,45.8477,0.01348,12.9341,45.7515,0.278533,0.000255545,-1,76.0414
173430,179499416,G,82.2051,13.799,38.8174,-71.1369,41.3668,-1.31422,1.22925,-1,G,44.9532,-18.1536,-35.8482,-20.1528,40.2887,-0.482527,-2.0396,1,88.3609
173430,180656777,G,43.7739,33.2013,-28.4779,1.68355,43.7488,0.0383404,-0.708965,1,G,50.336,-30.9376,37.4373,-13.2294,48.6029,-0.269115,2.26143,-1,92.9407
173430,180717024,G,109.988,30.2209,54.52,90.618,62.0771,1.16888,1.06463,-1,G,19.6745,-8.43408,-11.5713,-13.4925,14.3226,-0.839985,-2.20066,1,92.4379
173430,179925901,G,51.2395,17.3376,-44.9752,17.3814,48.1852,0.3533,-1.20288,-1,G,42.7017,-22.0459,33.1107,15.527,39.6888,0.381213,2.15823,1,87.0577
173430,180239708,G,120.621,-46.5823,-14.188,110.355,48.722,1.55681,-2.8459,-1,G,151.564,25.3811,36.8495,144.809,44.5928,1.89065,0.967653,1,89.5165
173430,180399963,G,37.3697,4.87569,36.8083,4.22641,37.0589,0.113573,1.43909,-1,G,57.0765,-17.2276,-53.5418,9.70577,56.3185,0.171685,-1.88211,1,91.0681
173430,180666936,G,81.5318,32.4329,-72.6702,17.736,79.7906,0.221053,-1.15104,1,G,35.903,-27.3322,9.33861,21.3249,28.9125,0.683832,2.81237,-1,90.7097
173430,180759326,G,59.9205,15.528,37.4297,-44.1402,40.469,-0.943315,1.17757,1,G,37.7898,-29.7558,-19.6387,12.529,35.6645,0.344574,-2.55822,-1,89.6052
173430,180517238,G,23.9705,-12.8057,-5.02928,-19.6289,13.1593,-1.15321,-2.76669,1,G,62.4777,37.1238,4.55037,50.0458,37.3481,1.10145,0.121938,-1,77.1785
173430,179032045,G,107.358,37.1592,13.9675,99.749,39.7332,1.65185,0.359548,1,G,42.74,-35.1652,-16.7872,17.5583,39.0854,0.436622,-2.69617,-1,93.5763
173430,180685000,G,30.9672,1.22954,9.5319,-29.4378,9.50288,-1.83817,1.44252,1,G,70.9966,2.5603,-23.7835,66.8453,22.8369,1.75155,-1.46394,-1,93.7007
173430,181440260,G,43.892,-14.7301,-41.1253,4.2692,43.8031,0.0974674,-1.91476,1,G,45.5471,21.619,37.0353,-15.3471,42.9018,-0.350607,1.04243,-1,88.388
173430,180853343,G,233.277,39.2515,30.2248,-227.956,48.5046,-2.23119,0.655983,-1,G,239.858,-42.8092,-27.7861,-234.366,49.9745,-2.22903,-2.56575,1,100.484
173430,181244034,G,100.954,-23.3706,23.5283,-95.3521,33.2226,-1.77831,2.35275,1,G,35.5936,30.9382,-16.9459,-4.74913,35.1803,-0.134232,-0.501116,-1,92.3283
173430,180908220,G,107.434,-0.0687217,-31.5544,-102.695,31.6402,-1.89599,-1.57299,1,G,31.5772,1.76333,31.4763,-1.8002,31.3672,-0.057076,1.5148,-1,91.6617
173430,180934991,G,60.2508,22.555,0.155238,-55.8695,22.5646,-1.63866,0.00688224,-1,G,35.4063,-18.3146,-3.98247,30.0386,18.7194,1.25066,-2.92748,1,91.9262
173430,181288166,G,201.84,27.906,24.0283,-198.453,37.5137,-2.38583,0.710691,1,G,157.084,-39.3862,-28.4988,-149.371,48.3109,-1.8411,-2.51529,-1,87.7108
173430,182128234,G,100.009,-2.69563,-28.6545,95.7785,28.6445,1.91727,-1.6647,-1,G,150.274,4.31126,30.3301,147.118,30.1641,2.27286,1.42974,1,60.3122
173430,182286821,G,83.9916,31.9802,27.687,72.5622,42.5203,1.30848,0.713626,-1,G,39.4594,0.783899,-38.0602,10.3842,38.034,0.269443,-1.55019,1,84.7286
173430,182129403,G,43.2778,0.803304,-40.8591,-14.2423,40.4181,-0.341834,-1.55104,1,G,52.7979,3.30403,44.6847,27.928,44.8747,0.588721,1.49703,-1,94.9302
173430,181280776,G,68.9531,29.2925,1.51125,-62.4034,29.2225,-1.49929,0.0515322,-1,G,47.7752,-36.7807,-8.47778,-29.2876,37.7219,-0.713849,-2.91504,1,71.5097
173430,181430135,G,44.6438,26.7574,-31.5189,-16.8423,41.3117,-0.396821,-0.866912,1,G,44.2321,-23.763,34.4759,-14.2549,41.6973,-0.334087,2.17423,-1,83.1516
173430,181461651,G,44.2699,41.4799,-9.06335,12.5333,42.4079,0.291142,-0.215142,-1,G,45.4131,-38.4658,10.5838,-21.6957,39.9012,-0.520121,2.87309,1,89.1499
173430,181977434,G,73.81,-7.53897,49.72,-54.0277,50.0666,-0.93299,1.72128,-1,G,74.9287,13.3116,-38.7709,-62.721,40.973,-1.21131,-1.24005,1,91.3222
173430,181148243,G,67.1853,6.15095,-66.5824,6.54237,66.694,0.097703,-1.47869,-1,G,54.7793,5.98433,48.1057,-25.5106,48.3724,-0.504986,1.44705,1,118.435
173430,181524443,G,59.7464,8.91774,30.0625,-50.856,31.3668,-1.26038,1.28242,-1,G,34.7698,-6.45167,-30.1398,16.0901,30.8649,0.500774,-1.78168,1,87.8553
173430,182227566,G,134.617,-29.2879,-9.3607,-131.059,30.9912,-2.15646,-2.83213,-1,G,36.0312,27.642,19.5674,-12.2993,33.8219,-0.355565,0.61601,1,91.9918
173430,183285748,G,72.3939,14.5229,30.4684,64.0439,33.8061,1.39671,1.12601,1,G,43.8489,-23.9077,-29.8247,-21.4855,38.2625,-0.536052,-2.24652,-1,107.762
173430,182617882,G,33.175,-13.7355,-0.145736,-30.1974,13.7041,-1.52894,-3.13101,-1,G,60.7599,44.6954,5.28554,40.8183,44.8125,0.813955,0.117748,1,87.8978
173430,183396976,G,71.756,-26.1476,15.99,64.8809,30.4836,1.49463,2.59275,-1,G,31.8626,17.5166,-20.2544,-17.2668,26.756,-0.606829,-0.857757,1,91.5261
173430,183169991,G,194.86,-29.5137,-38.3114,188.763,48.3203,2.07088,-2.22719,1,G,54.3825,21.2257,24.9179,43.4283,32.801,1.09427,0.865261,-1,89.2235
173430,183375241,G,33.4967,0.914367,32.3867,8.50171,32.412,0.259469,1.54256,-1,G,52.482,-4.51919,-38.2401,35.6598,38.4951,0.828116,-1.68842,1,73.4496
173430,182662209,G,37.4169,15.6862,17.1352,-29.3315,23.6202,-1.05537,0.829411,1,G,66.4948,6.56847,-30.0787,58.9378,30.9015,1.40476,-1.35575,-1,96.22
173430,183945719,G,68.3385,-29.6821,9.30178,60.8489,31.105,1.42391,2.8379,1,G,34.7643,29.6987,-12.046,-13.4695,32.0008,-0.408806,-0.38538,-1,91.5307
173430,183859597,G,49.4932,-43.6246,21.1216,-10.0168,48.5415,-0.205191,2.69071,-1,G,49.8301,38.3727,-20.3254,-24.4427,43.4177,-0.53676,-0.487108,1,93.0024
173430,182729043,G,54.0578,33.0988,-26.7573,-33.3281,42.5044,-0.719371,-0.679838,1,G,26.9415,-25.4834,8.59938,-1.57602,26.9116,-0.0585299,2.81615,-1,70.391
173430,183828509,G,54.1346,40.9142,-25.392,-24.7349,47.9155,-0.493566,-0.555414,1,G,46.1374,-38.9428,16.8563,18.1099,42.4751,0.414714,2.73309,-1,99.6686
173430,183352604,G,108.639,-7.42274,-15.4507,107.278,14.7608,2.52434,-2.01471,1,G,63.5233,33.6407,18.3705,50.656,38.8219,1.09166,0.499921,-1,63.2516
173430,186012242,G,107.272,14.5876,37.0637,99.6032,39.9988,1.64745,1.19582,1,G,78.6538,0.547443,-40.2497,67.5727,40.7801,1.29002,-1.55713,-1,79.8842
173430,184603150,G,67.1733,-9.86386,27.6221,-60.4315,29.2336,-1.47032,1.91388,1,G,44.6066,20.5488,-39.5256,-2.28424,44.6217,-0.0512454,-1.09133,-1,91.1352
173430,185401411,G,156.827,-25.9566,-26.9957,-152.289,37.6253,-2.11095,-2.33664,1,G,26.726,20.1316,15.4507,-8.38225,25.3119,-0.324506,0.65454,-1,87.8006
173430,184509896,G,136.167,-33.894,24.452,-129.595,41.6896,-1.85023,2.51666,1,G,79.4624,40.9104,-20.3202,-65.0207,45.5742,-1.15149,-0.461013,-1,92.4914
173430,184484330,G,54.6082,-43.8023,0.221604,-32.6092,43.7682,-0.688697,3.13653,-1,G,52.4642,50.3477,4.82127,-13.9407,50.3762,-0.272235,0.095523,1,96.0694
173430,185907238,G,41.9921,-33.7352,-21.5724,-12.6446,40.0698,-0.310707,-2.57267,1,G,45.0648,36.5165,23.9078,11.2156,43.6932,0.254173,0.579683,-1,86.9694
173430,184496962,G,49.0497,-42.6947,-6.50589,-23.2528,43.3043,-0.515223,-2.99035,-1,G,65.712,48.1549,11.5214,-43.2021,49.5911,-0.788294,0.234825,1,93.2686
173430,184863375,G,63.2558,27.493,-20.3449,53.2118,34.3365,1.22535,-0.637025,-1,G,64.5488,-36.054,24.0359,47.8427,43.837,0.953222,2.55352,1,77.6858
173430,185119398,G,53.9172,-29.5219,-16.1489,-42.1274,33.6651,-1.04884,-2.641,1,G,46.3058,31.9772,33.3797,2.73347,46.2886,0.0592536,0.806858,-1,90.4977
173430,184982162,G,71.849,7.37988,-31.145,64.3257,31.9406,1.44795,-1.33811,-1,G,32.6916,-8.71923,30.3956,-8.29543,31.6318,-0.259371,1.85015,1,88.2439
173430,186336707,G,97.6583,-36.0773,-27.7608,-86.3997,45.344,-1.39719,-2.48568,1,G,28.8963,24.6291,14.9996,-1.84492,28.8282,-0.0638086,0.54704,-1,89.0789
173430,187750655,G,67.6209,-44.5977,-11.9364,-49.4079,46.0357,-0.930055,-2.8801,-1,G,71.1945,24.348,46.9923,-47.6187,42.5042,-0.809676,1.09379,1,90.6454
173430,187481046,G,59.9068,-10.487,-28.8105,-51.4664,30.7254,-1.28997,-1.91984,-1,G,41.3532,8.26535,35.1904,20.0848,36.0959,0.530319,1.34013,1,96.0372
173430,187073596,G,102.712,1.15312,-42.4522,-93.5216,41.8202,-1.53064,-1.54356,1,G,93.8552,1.70716,49.6537,-79.6266,49.5381,-1.25041,1.53639,-1,92.7279
173430,187621685,G,62.107,42.9641,-3.27811,-44.7282,43.1043,-0.907974,-0.0761376,-1,G,49.2354,-45.0398,-2.90503,-19.6748,45.1457,-0.423204,-3.07719,1,90.5917
173430,186242123,G,246.618,29.4191,-49.6369,-239.774,58.7829,-2.13171,-1.03587,1,G,80.8933,5.11138,34.5528,-72.9637,34.894,-1.48259,1.42391,-1,89.6633
173430,187536659,G,41.5887,-15.5399,-35.7972,-14.3764,39.0879,-0.360597,-1.98035,-1,G,53.4013,28.7486,44.9226,2.67686,53.3245,0.0502234,1.00151,1,92.8895
173430,187349633,G,89.2094,14.9314,17.9803,86.0933,23.3459,2.01498,0.877812,-1,G,40.0857,-29.3982,-27.1002,2.8596,39.921,0.071397,-2.39682,1,92.2612
173430,187561271,G,187.483,29.3889,-31.5751,-182.454,43.1931,-2.14896,-0.82126,1,G,129.5,-31.7499,31.9476,-121.415,45.2587,-1.71761,2.35314,-1,90.2042
173430,186735249,G,158.331,-35.1737,65.8249,-139.638,74.8211,-1.38436,2.06153,1,G,25.3418,0.00583246,-22.974,-10.6953,23.0082,-0.450108,-1.57053,-1,89.7932
173430,187115739,G,39.1787,-18.598,-9.89186,-33.0337,21.1659,-1.23197,-2.65275,-1,G,27.5024,8.5329,-2.01071,26.0675,8.75538,1.81004,-0.231663,1,64.4582
173430,187394319,G,73.232,16.9191,18.9689,-68.6792,25.3664,-1.71994,0.842373,-1,G,31.9122,-10.1333,-18.4092,24.0166,21.0572,0.978717,-2.07398,1,94.9431
173430,187390853,G,114.901,2.84118,40.3189,107.557,40.5212,1.70545,1.50047,1,G,40.1631,2.88524,-36.2496,17.0501,36.3297,0.453194,-1.49138,-1,92.0247
173430,187952921,G,156.728,21.1383,35.0521,-151.288,41.195,-2.01823,1.02818,-1,G,83.3899,-26.1371,-36.5323,-70.2574,45.4004,-1.22982,-2.19191,1,92.4493
173430,188308853,G,62.3446,-24.3488,29.0451,49.501,38.1061,1.08208,2.26842,1,G,45.2559,33.8433,-29.6512,4.84939,44.9352,0.107507,-0.719494,-1,92.3763
173430,189128835,G,56.6385,25.6593,-46.7869,-18.9868,52.9003,-0.348743,-1.06922,-1,G,40.2205,0.303223,40.0779,-3.36876,40.1306,-0.083944,1.56322,1,90.3483
173430,188353601,G,73.3829,-21.9631,-35.3065,-60.4658,41.9255,-1.16932,-2.12724,-1,G,43.2838,23.5374,35.6024,-7.20729,41.8275,-0.168271,0.986751,1,95.0206
173430,188398380,G,54.7907,-7.88022,-34.7644,-41.6095,35.2631,-0.994787,-1.7938,-1,G,45.0088,10.2544,36.4597,24.3171,37.8832,0.604549,1.2966,1,98.2466
173430,188429109,G,43.9216,-30.0193,-15.488,-28.0723,33.6924,-0.756632,-2.66525,1,G,46.8705,22.0132,24.5624,33.3008,33.2251,0.888101,0.840152,-1,89.83
173430,188893072,G,162.255,31.7022,-9.37057,-158.852,33.541,-2.2738,-0.287549,1,G,53.4874,-33.9606,13.3117,-39.1199,36.5546,-0.931664,2.76802,-1,85.6238
173430,189582182,G,206.849,-33.6067,-31.7061,201.623,46.0636,2.17964,-2.38531,-1,G,180.579,24.5978,38.0329,174.807,45.3335,2.05999,0.99672,1,90.9964
173430,187871624,G,74.4416,28.3454,33.8293,59.9472,44.5167,1.11352,0.87343,-1,G,67.3754,-28.029,-37.8217,48.2009,47.2051,0.898357,-2.20857,1,91.6516
173430,187920124,G,79.9982,-41.6682,-23.5306,64.1076,48.3195,1.10242,-2.6275,-1,G,27.0853,25.2075,5.20101,-8.43419,25.718,-0.322111,0.203493,1,88.0933
173430,189256650,G,95.2806,25.7464,15.5556,90.4076,30.0513,1.82005,0.543467,-1,G,30.8212,-30.3982,-2.3523,-4.51125,30.5731,-0.147328,-3.0644,1,91.2552
173430,188196058,G,77.2979,-6.45736,29.5671,71.1269,30.5056,1.59014,1.78586,-1,G,28.9589,6.92967,-28.1046,-0.848858,33.1028,-0.0287742,-1.33023,1,79.6815
173430,188594496,G,159.124,5.21737,31.1656,-155.954,31.6114,-2.2997,1.40492,1,G,17.1591,-11.0723,-8.9607,9.56736,14.1804,0.629283,-2.46129,-1,95.4939
173430,189399311,G,49.1404,-24.1568,19.2538,38.2165,30.6748,1.03954,2.4687,1,G,52.6275,21.2847,-47.3858,8.43758,51.8957,0.161945,-1.14864,-1,85.9095
173430,189360669,G,206.03,-24.7073,-37.3358,201.107,45.359,2.20744,-2.15551,1,G,86.3054,20.97,36.6359,75.2773,41.9475,1.34258,1.05088,-1,95.17
173430,189328751,G,41.5612,10.4171,25.1158,31.4325,27.2431,0.98748,1.17761,1,G,49.8373,-4.81447,-44.2707,-22.3756,44.5556,-0.483429,-1.67912,-1,88.732
173430,188285986,G,139.912,41.7408,11.4966,-133.045,43.3727,-1.84135,0.26874,1,G,33.6049,-25.7709,6.48103,-20.5701,26.5675,-0.712427,2.89523,-1,77.0218
173430,197650153,G,41.2426,-21.0832,-15.2342,-32.0056,26.1307,-1.03531,-2.51583,-1,G,32.3787,12.7401,17.3951,24.1551,21.5211,0.963943,0.938684,1,72.6924
173430,197847706,G,44.6131,12.4525,39.7902,15.8742,41.7061,0.372091,1.26749,1,G,59.5599,-19.8415,-43.8262,35.1134,48.2999,0.67713,-1.99588,-1,90.4511
173430,196749360,G,29.1451,-22.7734,-6.40775,-17.0217,23.6017,-0.668438,-2.86733,-1,G,32.4902,25.8986,-7.28797,18.214,26.9196,0.634666,-0.274332,1,60.0012
173430,197973738,G,55.2024,8.85073,-34.357,42.2914,35.5185,1.01092,-1.31868,1,G,47.3392,-20.2705,26.6875,33.4346,33.4995,0.879694,2.22039,-1,67.758
173430,198087444,G,58.9673,17.576,33.6771,45.1007,38.0462,1.00822,1.08979,-1,G,38.426,-27.9866,-21.7714,-14.8089,35.4577,-0.40636,-2.48046,1,91.2016
173430,196991793,G,96.6533,34.36,6.07548,-90.135,35.2515,-1.67749,0.175224,-1,G,27.6164,-25.9715,-5.59778,7.53663,26.5349,0.279973,-2.92929,1,92.4655
173430,197833056,G,120.264,9.79409,41.8114,112.336,42.7723,1.68932,1.34063,-1,G,53.2467,-12.373,-36.9182,36.3201,38.9795,0.833266,-1.89419,1,89.313
173430,196787689,G,45.8786,-41.4698,-18.9441,-5.12,45.5483,-0.112007,-2.71308,1,G,47.5474,38.0939,17.07,22.7644,41.7312,0.521379,0.421278,-1,91.6635
173430,196779992,G,51.4192,21.7607,-44.481,-13.8506,49.3539,-0.276131,-1.11585,-1,G,41.5067,-25.6052,32.4876,-3.42489,41.2529,-0.0827716,2.23829,1,90.4332
173430,197850770,G,128.155,-6.04688,-37.3162,122.453,38.1439,1.89184,-1.73157,1,G,145.05,-1.47065,57.3091,133.24,57.0435,1.57995,1.59642,-1,93.8396
173430,198636330,G,55.9279,45.6524,-26.0027,-19.1738,52.4768,-0.357337,-0.517757,-1,G,39.5747,-33.7137,20.4151,-3.57238,39.3537,-0.0905161,2.59712,1,91.8129
173430,198690609,G,44.2044,-11.3435,31.3057,-29.0739,33.3625,-0.788765,1.91843,-1,G,46.7817,13.9176,-29.5753,33.4682,32.7598,0.898281,-1.13098,1,90.827
